,features
97619,3.097331524
97620,1.137734056
97621,-0.274217397
97622,-0.20720832
97623,1.29484272
97624,-0.381186068
97625,3.141117334
97626,1.205027819
97627,2.788322926
97628,1.770007133
97629,-0.328425318
97630,3.395511866
97631,2.055676222
97632,3.931744814
97633,-0.748408139
97634,3.260164976
97635,-0.686997831
97636,0.261264324
97637,0.511975586
97638,2.834259272
97639,2.60081768
97640,0.824229598
97641,0.332184672
97642,2.813005209
97643,4.15141058
97644,2.378016233
97645,-0.569191396
97646,0.557986319
97647,-0.113934912
97648,1.218256712
97649,1.50000751
97650,0.710161686
97651,3.561605453
97652,1.055478215
97653,-0.230031282
97654,-0.252849698
97655,1.240186334
97656,-0.357043028
97657,3.29368639
97658,1.133100867
97659,2.2590487
97660,1.831134439
97661,0.017978065
97662,3.370447397
97663,2.163491249
97664,4.004865646
97665,-0.573433578
97666,3.431712151
97667,-0.419205695
97668,0.397485256
97669,0.527601659
97670,2.908425808
97671,2.630028725
97672,0.824454606
97673,0.221368223
97674,2.686115265
97675,4.343050003
97676,2.105550766
97677,-0.767504573
97678,0.382679969
97679,0.1451132
97680,1.3703686
97681,1.370579004
97682,0.45903042
97683,3.236004114
97684,0.974759281
97685,0.099820316
97686,-0.275078326
97687,1.06518352
97688,-0.424268067
97689,3.21960187
97690,1.081588149
97691,2.515169621
97692,1.843552232
97693,-0.316036016
97694,3.14471817
97695,2.365997314
97696,4.095761299
97697,-0.746435404
97698,3.238170147
97699,-0.561801136
97700,0.212491125
97701,0.41741398
97702,3.133662462
97703,2.457683086
97704,0.917462111
97705,0.470035076
97706,2.631226778
97707,4.085773468
97708,2.182356834
97709,-0.537006497
97710,0.466768026
97711,-0.253972888
97712,1.313261986
97713,1.477316856
97714,0.626019001
97715,3.457052946
97716,0.913360059
97717,-0.180523157
97718,-0.144091785
97719,1.382913589
97720,-0.377778411
97721,2.92770505
97722,1.168830156
97723,2.41257143
97724,1.832834244
97725,-0.272427797
97726,3.16951108
97727,2.05927825
97728,4.01473856
97729,-0.558488905
97730,3.338399649
97731,-0.375176162
97732,0.268126875
97733,0.458134115
97734,2.806669474
97735,2.330786228
97736,0.816138625
97737,0.671839237
97738,2.846548557
97739,4.539389133
97740,2.551515818
97741,-0.450117141
97742,0.450963616
97743,-0.280374706
97744,1.468421698
97745,1.407960415
97746,0.603725314
97747,3.291393995
97748,1.060483098
97749,-0.07731849
97750,-0.187294289
97751,1.203289151
97752,-0.26713112
97753,3.079226494
97754,1.064176321
97755,2.349755049
97756,1.892643332
97757,-0.157885894
97758,3.436894178
97759,2.088425398
97760,4.035775185
97761,-0.447941661
97762,3.41751647
97763,-0.225996643
97764,0.300223112
97765,0.469899178
97766,2.893301487
97767,2.713996172
97768,0.746491253
97769,0.316568166
97770,3.047035217
97771,4.38877058
97772,2.268442392
97773,-0.643708944
97774,0.374629915
97775,-0.346854925
97776,1.220022678
97777,1.414582729
97778,0.753977537
97779,3.408581018
97780,0.978147447
97781,-0.189296275
97782,-0.191138923
97783,1.108877897
97784,-0.444668472
97785,3.034826517
97786,1.15314436
97787,2.44551158
97788,1.703399301
97789,-0.264185667
97790,3.270472527
97791,1.89432478
97792,3.930954695
97793,-0.772808373
97794,3.283095837
97795,-0.302026659
97796,0.179348558
97797,0.245671988
97798,3.131090164
97799,2.389151573
97800,0.80922693
97801,0.473794788
97802,2.457000971
97803,4.044015884
97804,2.206372261
97805,-0.548790753
97806,0.405186653
97807,-0.159021825
97808,1.236482978
97809,1.341195583
97810,0.824743629
97811,3.468094587
97812,1.127233386
97813,-0.106339209
97814,-0.15550521
97815,1.206856489
97816,-0.474786311
97817,2.973412037
97818,1.174150825
97819,2.077656746
97820,1.709393501
97821,-0.092601314
97822,3.380556583
97823,2.203325987
97824,4.214462757
97825,-0.576705396
97826,3.415308237
97827,-0.222528368
97828,0.387963355
97829,0.436633557
97830,2.782990217
97831,2.243180275
97832,0.898919225
97833,0.506569922
97834,2.592248917
97835,4.253141403
97836,2.136501074
97837,-0.54730159
97838,0.287693858
97839,-0.394691765
97840,1.297550321
97841,1.477109432
97842,0.618162274
97843,3.453066349
97844,0.926418185
97845,-0.120090149
97846,0.09871684
97847,1.147983074
97848,-0.448764771
97849,3.161468983
97850,1.098783016
97851,2.494332552
97852,1.86728394
97853,-0.28734827
97854,3.720749617
97855,1.986720085
97856,3.964461803
97857,-0.63468641
97858,3.165022612
97859,-0.346756697
97860,0.278252304
97861,0.524703681
97862,2.969879627
97863,2.531377316
97864,0.80228132
97865,0.42193675
97866,3.059561014
97867,4.416299343
97868,2.437708139
97869,-0.575203657
97870,0.537918448
97871,-0.151371673
97872,1.321259618
97873,1.293432474
97874,0.691306293
97875,3.300727129
97876,0.953890085
97877,-0.061405603
97878,-0.361382008
97879,1.307117581
97880,-0.42304343
97881,2.962599277
97882,1.267933011
97883,2.136325598
97884,1.828230858
97885,-0.280768961
97886,3.543502331
97887,2.047425508
97888,3.979406834
97889,-0.809107482
97890,3.263580084
97891,-0.442460924
97892,0.357805431
97893,0.511917949
97894,2.82755661
97895,2.459928036
97896,0.71953094
97897,0.402054161
97898,2.548812628
97899,4.423466682
97900,2.493757725
97901,-0.138342679
97902,0.386436164
97903,-0.302993476
97904,1.657616377
97905,1.36827898
97906,0.765921295
97907,3.156374454
97908,0.952391028
97909,-0.083949223
97910,-0.091564655
97911,1.11855948
97912,-0.458369076
97913,3.147346735
97914,1.254559278
97915,2.26803112
97916,1.659320593
97917,-0.157875061
97918,2.891759634
97919,1.876927614
97920,4.010429382
97921,-0.691980481
97922,3.31563735
97923,-0.452872843
97924,0.289223611
97925,0.371286035
97926,2.957486391
97927,2.662451982
97928,0.73129636
97929,0.541559756
97930,2.803809643
97931,4.536366463
97932,2.241691828
97933,-0.494511217
97934,0.308234096
97935,-0.176195502
97936,1.348374844
97937,1.642336488
97938,0.637342751
97939,3.785416126
97940,1.162020445
97941,-0.053240288
97942,0.024672048
97943,1.143520236
97944,-0.406764895
97945,3.262024403
97946,1.189497709
97947,2.280901432
97948,1.679785252
97949,-0.070131063
97950,3.460005999
97951,1.972615242
97952,4.197020054
97953,-0.753098905
97954,3.309108496
97955,-0.449800491
97956,0.294021934
97957,0.337356418
97958,3.36998558
97959,2.752182961
97960,0.711514831
97961,0.368756533
97962,2.747803926
97963,4.533651829
97964,2.042719364
97965,-0.675788403
97966,0.401749492
97967,-0.256905258
97968,1.152320862
97969,1.391575575
97970,0.616008103
97971,3.272855282
97972,1.056514144
97973,0.024218975
97974,-0.21408987
97975,1.323708534
97976,-0.414915979
97977,2.924743414
97978,1.053553462
97979,1.962617397
97980,1.780189157
97981,-0.287549555
97982,3.294780254
97983,1.899201512
97984,4.12311554
97985,-0.606834233
97986,3.620116711
97987,-0.55843699
97988,0.272261053
97989,0.507594943
97990,3.138402462
97991,2.388495922
97992,0.752858162
97993,0.202468321
97994,2.919626236
97995,4.447304726
97996,2.077105761
97997,-0.579376698
97998,0.516388655
97999,-0.361782074
98000,1.348219395
98001,1.557882428
98002,0.629797876
98003,3.418150187
98004,1.077857614
98005,-0.250383407
98006,-0.296387136
98007,1.139045238
98008,-0.386921734
98009,3.187565327
98010,0.978815377
98011,2.021989107
98012,1.640206814
98013,-0.280329227
98014,3.783926249
98015,2.411967278
98016,4.064622879
98017,-0.747296989
98018,3.50628233
98019,-0.677602291
98020,0.211332098
98021,0.316852182
98022,2.565412045
98023,2.517838478
98024,0.836590409
98025,0.396528333
98026,2.486404657
98027,4.514686584
98028,2.192648649
98029,-0.275187373
98030,0.346492112
98031,0.021221701
98032,1.226613522
98033,1.449457049
98034,0.625348032
98035,3.092005968
98036,1.052984834
98037,-0.073198557
98038,0.113219358
98039,1.318152547
98040,-0.434496671
98041,3.07565093
98042,1.226791024
98043,2.09967041
98044,1.614266038
98045,-0.115590498
98046,3.274868488
98047,1.905462384
98048,3.886687756
98049,-0.574274838
98050,3.030769348
98051,-0.130518302
98052,0.290381014
98053,0.320694715
98054,2.818353653
98055,2.382312059
98056,0.761516154
98057,0.733983994
98058,2.795450211
98059,4.666278839
98060,2.270750523
98061,-0.733182728
98062,0.388188243
98063,-0.340339541
98064,1.47096312
98065,1.387632847
98066,0.681558669
98067,3.419848919
98068,1.099296451
98069,-0.083317734
98070,-0.184575304
98071,1.376861811
98072,-0.392286569
98073,3.043639421
98074,1.110045552
98075,2.070139408
98076,1.566848636
98077,-0.086662352
98078,3.678413868
98079,2.18098712
98080,4.173933029
98081,-0.489315033
98082,3.448403597
98083,-0.495795548
98084,0.323289096
98085,0.500811338
98086,3.054524422
98087,2.644388676
98088,0.786759675
98089,0.738843143
98090,2.566435099
98091,4.39994812
98092,2.069818497
98093,-0.516655207
98094,0.427191228
98095,-0.037765615
98096,1.515053511
98097,1.754599094
98098,0.675132036
98099,3.05475378
98100,0.973792136
98101,-0.149594247
98102,-0.097881272
98103,1.161051631
98104,-0.490248799
98105,3.133746147
98106,1.181931734
98107,2.502726316
98108,1.59003675
98109,-0.20220533
98110,3.368661642
98111,2.11086154
98112,4.05420208
98113,-0.654527187
98114,3.284895182
98115,-0.333316833
98116,0.184192449
98117,0.261672616
98118,2.96386838
98119,2.280544996
98120,0.783150613
98121,0.398676068
98122,2.643135071
98123,4.47573328
98124,2.087879658
98125,-0.629022658
98126,0.398817062
98127,-0.302391022
98128,1.408498406
98129,1.45433116
98130,0.703721881
98131,3.42279315
98132,0.995056868
98133,-0.225885466
98134,-0.260995299
98135,1.327832341
98136,-0.388775766
98137,3.112907648
98138,1.174452901
98139,2.456774712
98140,2.048999548
98141,0.373494506
98142,3.435142756
98143,2.577841759
98144,4.011865616
98145,-0.681288362
98146,2.931359768
98147,-0.317388505
98148,0.239235744
98149,0.376861632
98150,3.036537409
98151,2.4922297
98152,0.758257329
98153,0.543366611
98154,2.71146512
98155,4.672784805
98156,2.087269783
98157,-0.578398287
98158,0.373649985
98159,-0.350774139
98160,1.215893388
98161,1.401168823
98162,0.784410894
98163,3.40410161
98164,1.025837898
98165,-0.111211866
98166,-0.193745553
98167,1.40220952
98168,-0.481027633
98169,3.076782227
98170,1.145281315
98171,2.690256834
98172,1.592173576
98173,-0.211586237
98174,3.054495096
98175,2.263726711
98176,4.015719414
98177,-0.931996882
98178,3.555831194
98179,-0.380459815
98180,0.012698086
98181,0.267950922
98182,2.925718069
98183,2.526509047
98184,0.82876265
98185,0.654379368
98186,2.419746161
98187,4.367183685
98188,2.536318302
98189,-0.674132705
98190,0.388602048
98191,-0.15107204
98192,1.224551201
98193,1.424152017
98194,0.895570815
98195,3.212857008
98196,0.90820086
98197,0.028404431
98198,-0.282992363
98199,1.355991244
98200,-0.437553257
98201,3.167911291
98202,1.033718586
98203,2.290970087
98204,2.027714491
98205,-0.235617727
98206,3.348096132
98207,1.678796053
98208,3.848951101
98209,-0.73870647
98210,3.721070766
98211,-0.32668525
98212,0.285754204
98213,0.374220669
98214,2.934784651
98215,2.413771629
98216,1.020479679
98217,0.184025019
98218,2.825196505
98219,3.984095097
98220,2.318269014
98221,-0.621326864
98222,0.437919468
98223,-0.26868251
98224,1.47456634
98225,1.507719994
98226,0.72113812
98227,3.478970051
98228,1.028570056
98229,-0.295417279
98230,-0.353873223
98231,1.381686449
98232,-0.379894406
98233,3.061062098
98234,1.107934594
98235,2.376483679
98236,1.588816524
98237,-0.262546659
98238,3.07567215
98239,1.87150681
98240,3.897391319
98241,-0.628932238
98242,3.795763731
98243,-0.307320446
98244,0.353651047
98245,0.478650928
98246,3.055920124
98247,2.334051371
98248,0.93247354
98249,0.466709375
98250,2.404765368
98251,4.239420414
98252,2.463602066
98253,-0.377741426
98254,0.425753981
98255,-0.337731808
98256,1.412449241
98257,1.535558224
98258,0.61785233
98259,3.417997122
98260,1.106610537
98261,-0.13651225
98262,-0.22535561
98263,1.168570399
98264,-0.444947451
98265,3.322734356
98266,0.984405637
98267,1.941432357
98268,1.896018147
98269,-0.08852198
98270,3.295316458
98271,2.017703056
98272,4.207054615
98273,-0.531710446
98274,3.210411787
98275,-0.44979459
98276,0.360418022
98277,0.628868103
98278,2.848078489
98279,2.661864758
98280,1.147212267
98281,0.379455537
98282,2.500971079
98283,4.367116451
98284,2.121576548
98285,-0.411989421
98286,0.506865084
98287,-0.423494428
98288,1.335791469
98289,1.451861739
98290,0.636259675
98291,3.741869688
98292,1.031214714
98293,-0.090674058
98294,-0.119697183
98295,1.339774489
98296,-0.455451012
98297,2.99334383
98298,1.226367474
98299,2.267416239
98300,1.826859951
98301,-0.200581938
98302,3.403345823
98303,2.375199318
98304,4.213599205
98305,-0.863157451
98306,3.471740484
98307,-0.413660467
98308,0.314197481
98309,0.364075154
98310,3.136720419
98311,2.356439829
98312,0.895978808
98313,0.406494021
98314,2.53583765
98315,4.176967621
98316,2.420293331
98317,-0.56835252
98318,0.449268132
98319,-0.301468939
98320,1.168327808
98321,1.529611826
98322,0.881048739
98323,3.426388025
98324,1.018651128
98325,-0.134225026
98326,-0.179953188
98327,1.136754036
98328,-0.433169365
98329,3.373977423
98330,1.04890275
98331,2.218212843
98332,1.592906356
98333,-0.315295398
98334,3.495190859
98335,1.888951182
98336,4.044331074
98337,-0.641220272
98338,3.265694141
98339,-0.21343115
98340,0.434172094
98341,0.300037354
98342,3.079508066
98343,2.518095732
98344,0.968821585
98345,0.376205832
98346,2.762004614
98347,4.528334618
98348,2.367701054
98349,-0.445729464
98350,0.438937604
98351,-0.333454758
98352,1.177872777
98353,1.559880972
98354,0.711986721
98355,3.366594076
98356,0.922524512
98357,-0.184926555
98358,0.00621443
98359,1.639622569
98360,-0.458805114
98361,3.476210594
98362,1.125955105
98363,2.612638712
98364,1.756741643
98365,-0.030960368
98366,3.537811995
98367,2.243518591
98368,3.999356747
98369,-0.847511649
98370,3.523919344
98371,-0.468081117
98372,0.232682064
98373,0.39451322
98374,3.0888381
98375,2.463970184
98376,0.898038566
98377,0.310063392
98378,2.429468155
98379,4.124353409
98380,2.23950696
98381,-0.667719066
98382,0.334700465
98383,-0.26789698
98384,1.366124272
98385,1.605870247
98386,0.686134517
98387,3.319306374
98388,1.04569304
98389,-0.255106509
98390,-0.247849494
98391,1.089029789
98392,-0.459100276
98393,2.994583845
98394,1.112126231
98395,2.462444067
98396,1.581074119
98397,-0.085946821
98398,3.097762346
98399,2.077201128
98400,3.853555202
98401,-0.487515867
98402,3.605605602
98403,-0.46786049
98404,0.537596405
98405,0.521639705
98406,2.952491999
98407,2.441115379
98408,0.774631739
98409,0.248329118
98410,2.832464457
98411,4.192318916
98412,2.162278175
98413,-0.47383514
98414,0.560002387
98415,0.036511395
98416,1.280770302
98417,1.461143255
98418,0.677758157
98419,3.124321222
98420,1.041851044
98421,-0.191547543
98422,-0.265160918
98423,1.380823612
98424,-0.454771936
98425,3.092074394
98426,1.176957369
98427,2.710716009
98428,1.782617569
98429,-0.181635424
98430,3.12765193
98431,1.85337317
98432,4.336967945
98433,-0.640508771
98434,2.922165155
98435,-0.595576584
98436,0.38712877
98437,0.338003099
98438,3.219248056
98439,2.482118368
98440,0.804746151
98441,0.327351004
98442,2.462675095
98443,4.494512558
98444,2.127771378
98445,-0.433902591
98446,0.481813222
98447,-0.397343785
98448,1.31610167
98449,1.480895519
98450,0.775778294
98451,3.400670528
98452,1.072541356
98453,-0.031274676
98454,-0.199693188
98455,1.319667459
98456,-0.538516402
